fast,slow,rsi_buy,rsi_sell,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,return_pct,max_dd_pct,score,equity_multiple
15,20,55,42,30,39,24,24,6,25.0,80.0,61.54,48,0,21,6,15,-26.95,40.4,-80.35,0.7305358025047086
12,50,52,42,29,36,19,19,4,21.05,65.52,52.78,38,0,27,10,17,-27.13,40.31,-83.03,0.7287434861467391
15,20,52,45,40,53,28,28,8,28.57,70.0,52.83,56,0,37,12,25,-27.61,41.36,-84.09,0.7239374976042301
8,60,55,42,35,41,19,19,4,21.05,54.29,46.34,38,0,38,16,22,-27.31,39.64,-84.41,0.7269136810696546
8,20,52,42,39,46,28,28,6,21.43,71.79,60.87,56,0,29,11,18,-28.14,42.33,-85.13,0.7185933495628247
12,30,52,42,24,36,21,21,4,19.05,87.5,58.33,42,0,18,3,15,-28.17,44.64,-85.69,0.7183168704991907
8,40,55,42,30,33,21,21,4,19.05,70.0,63.64,42,0,21,9,12,-28.93,42.25,-85.95,0.7107022754329361
8,20,52,45,47,62,31,31,8,25.81,65.96,50.0,62,0,47,16,31,-29.51,42.75,-88.41,0.7049422534457709
15,30,52,42,25,36,20,20,3,15.0,80.0,55.56,40,0,21,5,16,-33.49,45.21,-92.97,0.665091459100091
10,20,55,42,36,47,27,27,6,22.22,75.0,57.45,54,0,29,9,20,-34.24,46.62,-96.06,0.6575900486283914
5,30,52,42,44,49,31,31,7,22.58,70.45,63.27,62,0,31,13,18,-33.26,47.26,-96.24,0.6673801295758978
8,40,52,42,28,42,23,23,4,17.39,82.14,54.76,46,0,24,5,19,-35.47,46.71,-96.46,0.6452994256349769
15,20,52,42,34,51,25,25,5,20.0,73.53,49.02,50,0,35,9,26,-37.23,48.84,-102.36,0.6277491455060247
10,20,52,42,37,52,29,29,6,20.69,78.38,55.77,58,0,31,8,23,-39.88,48.75,-103.83,0.6012230670833055
5,20,52,42,59,65,35,35,9,25.71,59.32,53.85,70,0,54,24,30,-38.78,50.55,-107.85,0.6121949456894222
