fast,slow,rsi_buy,rsi_sell,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,return_pct,max_dd_pct,score,equity_multiple
12,30,58,42,25,19,16,16,7,43.75,64.0,84.21,31,1,13,9,4,-5.67,45.81,-66.83,0.9432577810240357
15,30,52,45,31,31,22,22,7,31.82,70.97,70.97,43,1,19,9,10,-6.96,45.22,-67.04,0.9303757926768714
5,40,55,42,27,36,23,23,7,30.43,85.19,63.89,45,1,18,4,14,-6.67,47.1,-67.22,0.9332842730850468
8,40,55,42,27,22,20,20,6,30.0,74.07,90.91,39,1,10,7,3,-11.15,44.62,-69.04,0.8884762636668372
12,40,52,42,24,22,19,19,7,36.84,79.17,86.36,37,1,9,5,4,-10.85,45.79,-69.6,0.8914954027512669
15,30,52,42,32,25,20,20,7,35.0,62.5,80.0,39,1,18,12,6,-11.5,43.12,-69.87,0.8850002527182348
8,40,52,45,31,36,23,23,7,30.43,74.19,63.89,45,1,22,8,14,-7.5,47.7,-70.41,0.9249807353181025
12,30,52,45,30,32,22,22,7,31.82,73.33,68.75,43,1,19,8,11,-13.74,44.22,-72.37,0.8625569015159996
10,40,55,42,24,21,17,17,7,41.18,70.83,80.95,34,0,11,7,4,-15.39,45.95,-75.86,0.8461147713825907
5,40,52,45,34,33,26,26,6,23.08,76.47,78.79,51,1,16,8,8,-14.35,47.65,-76.12,0.8565226417830287
12,30,55,42,26,23,19,19,7,36.84,73.08,82.61,37,1,12,7,5,-18.09,45.98,-78.17,0.8190790498764179
8,40,52,42,29,26,22,22,6,27.27,75.86,84.62,43,1,12,7,5,-21.38,52.69,-89.0,0.7862472461566813
12,30,52,42,31,26,21,21,6,28.57,67.74,80.77,41,1,16,10,6,-23.7,50.02,-89.52,0.7630412455646585
15,30,55,42,22,23,18,18,6,33.33,81.82,78.26,35,1,10,4,6,-24.83,51.02,-89.87,0.7517219986433157
8,50,55,42,25,23,18,18,7,38.89,72.0,78.26,34,2,14,7,7,-17.45,58.92,-93.44,0.8254977235639113
