ma_fast,ma_mid,ma_slow,rsi_short,rsi_cover,vol_min_pct,max_hold_bars,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,capacity_reject_entries,capacity_reject_exits,funding_bars,funding_carry_pct,return_pct,max_dd_pct,score,equity_multiple
10,20,60,58,46,0.8,96,23,26,7,7,4,57.14,30.43,26.92,7,7,36,16,20,23,42,309,-1.5332,-14.55,29.32,-63.82,0.8545243546495731
10,20,52,58,46,0.4,96,27,26,7,7,4,57.14,25.93,26.92,7,7,40,20,20,30,42,307,-1.5233,-14.03,29.33,-63.98,0.8597350053590579
7,30,60,58,38,0.4,96,20,21,8,8,4,50.0,40.0,38.1,8,8,26,12,14,21,29,423,-2.0928,-15.26,30.68,-64.17,0.8473812336098023
10,20,60,58,46,0.4,96,25,26,7,7,4,57.14,28.0,26.92,7,7,38,18,20,27,42,309,-1.5332,-14.55,29.32,-64.19,0.8545243546495731
10,20,60,58,42,0.8,96,23,17,7,7,4,57.14,30.43,41.18,7,7,27,16,11,23,23,332,-1.6463,-15.28,29.65,-64.24,0.8472039812717346
10,20,52,58,42,0.4,96,27,17,7,7,4,57.14,25.93,41.18,7,7,31,20,11,30,23,330,-1.6365,-14.76,29.66,-64.4,0.8523699943901106
7,20,60,58,38,0.8,96,21,21,8,8,4,50.0,38.1,38.1,8,8,27,13,14,21,30,425,-2.1026,-15.27,30.68,-64.47,0.8472964976048946
7,30,60,58,42,0.4,96,22,22,10,10,5,50.0,45.45,45.45,10,10,25,12,13,20,28,475,-2.3471,-17.62,29.97,-64.49,0.8238467655185092
10,20,60,58,42,0.4,96,25,17,7,7,4,57.14,28.0,41.18,7,7,29,18,11,27,23,332,-1.6463,-15.28,29.65,-64.6,0.8472039812717346
7,20,52,62,46,0.4,48,12,20,6,6,2,33.33,50.0,30.0,6,6,20,6,14,9,31,219,-1.0891,-20.77,27.44,-64.69,0.7923318608431338
7,20,52,62,46,0.8,48,12,20,6,6,2,33.33,50.0,30.0,6,6,20,6,14,9,31,219,-1.0891,-20.77,27.44,-64.69,0.7923318608431338
10,20,52,62,46,0.4,48,12,20,6,6,2,33.33,50.0,30.0,6,6,20,6,14,8,31,219,-1.0891,-20.77,27.44,-64.69,0.7923318608431338
10,20,52,62,46,0.8,48,12,20,6,6,2,33.33,50.0,30.0,6,6,20,6,14,8,31,219,-1.0891,-20.77,27.44,-64.69,0.7923318608431338
7,20,60,58,38,0.4,96,23,21,8,8,4,50.0,34.78,38.1,8,8,29,15,14,25,30,425,-2.1026,-15.27,30.68,-64.97,0.8472964976048946
7,20,52,62,46,0.4,96,12,17,6,6,3,50.0,50.0,35.29,6,6,18,6,12,9,25,259,-1.2867,-19.57,28.98,-65.09,0.8042845869393
7,20,52,62,46,0.8,96,12,17,6,6,3,50.0,50.0,35.29,6,6,18,6,12,9,25,259,-1.2867,-19.57,28.98,-65.09,0.8042845869393
10,20,52,62,46,0.4,96,12,17,6,6,3,50.0,50.0,35.29,6,6,18,6,12,8,25,259,-1.2867,-19.57,28.98,-65.09,0.8042845869393
10,20,52,62,46,0.8,96,12,17,6,6,3,50.0,50.0,35.29,6,6,18,6,12,8,25,259,-1.2867,-19.57,28.98,-65.09,0.8042845869393
10,30,52,58,42,0.4,96,25,21,10,10,6,60.0,40.0,47.62,10,10,27,15,12,25,26,437,-2.1614,-20.27,27.85,-65.31,0.797281632607569
7,20,52,62,42,0.4,48,12,16,6,6,2,33.33,50.0,37.5,6,6,16,6,10,9,22,242,-1.2027,-21.45,27.78,-65.4,0.7855442660496439
7,20,52,62,42,0.8,48,12,16,6,6,2,33.33,50.0,37.5,6,6,16,6,10,9,22,242,-1.2027,-21.45,27.78,-65.4,0.7855442660496439
10,20,52,62,42,0.4,48,12,16,6,6,2,33.33,50.0,37.5,6,6,16,6,10,8,22,242,-1.2027,-21.45,27.78,-65.4,0.7855442660496439
