ma_fast,ma_mid,ma_slow,rsi_short,rsi_cover,vol_min_pct,max_hold_bars,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,capacity_reject_entries,capacity_reject_exits,return_pct,max_dd_pct,score,equity_multiple
10,30,52,62,46,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.8,2.52,-1.22,1.0180362966946928
10,30,52,62,46,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.8,2.52,-1.22,1.0180362966946928
10,30,60,58,46,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.8,2.52,-1.22,1.0180362966946928
10,30,60,58,46,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.8,2.52,-1.22,1.0180362966946928
10,30,60,58,46,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.8,2.52,-1.22,1.0180362966946928
10,30,60,62,46,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.8,2.52,-1.22,1.0180362966946928
10,30,60,62,46,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.8,2.52,-1.22,1.0180362966946928
10,30,60,62,46,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.8,2.52,-1.22,1.0180362966946928
10,20,52,62,38,1.2,24,2,3,2,2,2,100.0,100.0,66.67,2,2,1,0,1,0,3,4.1,3.07,-1.25,1.0410263391716794
7,20,52,66,38,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,4.26,4.77,-1.47,1.042556597820284
7,20,60,66,38,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,4.26,4.77,-1.47,1.042556597820284
10,20,60,66,38,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,4.26,4.77,-1.47,1.042556597820284
7,30,52,58,42,0.8,96,11,10,10,10,6,60.0,90.91,100.0,10,10,1,1,0,0,0,9.73,8.21,-1.49,1.0972606189483152
10,20,52,62,42,1.2,24,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,2.18,3.07,-1.5,1.0218197257253105
10,20,52,62,42,1.2,48,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,2.18,3.07,-1.5,1.0218197257253105
10,20,52,62,42,1.2,96,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,2.18,3.07,-1.5,1.0218197257253105
10,30,60,58,42,0.8,96,11,8,8,8,5,62.5,72.73,100.0,8,8,3,3,0,0,0,11.7,7.67,-1.6,1.116991546295331
10,20,52,62,42,0.8,24,8,7,7,7,5,71.43,87.5,100.0,7,7,1,1,0,0,0,5.34,4.39,-1.81,1.0533633480576152
7,20,52,66,38,0.8,96,4,4,4,4,3,75.0,100.0,100.0,4,4,0,0,0,0,0,7.66,7.95,-1.88,1.0766069858578633
7,20,60,66,38,0.8,96,4,4,4,4,3,75.0,100.0,100.0,4,4,0,0,0,0,0,7.66,7.95,-1.88,1.0766069858578633
10,20,52,58,42,0.8,24,11,10,10,10,8,80.0,90.91,100.0,10,10,1,1,0,0,0,10.38,9.26,-2.1,1.1037682196482566
10,20,52,62,38,1.2,96,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,3.86,5.04,-2.18,1.0386499941771743
7,30,60,66,38,0.8,48,3,3,3,3,3,100.0,100.0,100.0,3,3,0,0,0,0,0,4.78,5.94,-2.34,1.0478336193069604
7,30,60,66,38,0.8,96,3,3,3,3,3,100.0,100.0,100.0,3,3,0,0,0,0,0,4.78,5.94,-2.34,1.0478336193069604
10,30,60,66,38,0.8,48,3,3,3,3,3,100.0,100.0,100.0,3,3,0,0,0,0,0,4.78,5.94,-2.34,1.0478336193069604
10,30,60,66,38,0.8,96,3,3,3,3,3,100.0,100.0,100.0,3,3,0,0,0,0,0,4.78,5.94,-2.34,1.0478336193069604
10,20,52,62,46,1.2,24,2,2,2,2,1,50.0,100.0,100.0,2,2,0,0,0,0,0,1.13,3.07,-2.55,1.011342007466187
