ma_fast,ma_mid,ma_slow,rsi_short,rsi_cover,vol_min_pct,max_hold_bars,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,capacity_reject_entries,capacity_reject_exits,return_pct,max_dd_pct,score,equity_multiple
10,20,52,62,42,0.4,48,12,16,6,6,2,33.33,50.0,37.5,6,6,16,6,10,8,22,-20.98,27.37,-64.44,0.7902212099706526
10,20,52,62,42,0.8,48,12,16,6,6,2,33.33,50.0,37.5,6,6,16,6,10,8,22,-20.98,27.37,-64.44,0.7902212099706526
7,20,52,62,42,0.4,96,12,13,6,6,3,50.0,50.0,46.15,6,6,14,6,8,9,16,-19.73,28.83,-64.51,0.8027220399585977
7,20,52,62,42,0.8,96,12,13,6,6,3,50.0,50.0,46.15,6,6,14,6,8,9,16,-19.73,28.83,-64.51,0.8027220399585977
10,20,52,62,42,0.4,96,12,13,6,6,3,50.0,50.0,46.15,6,6,14,6,8,8,16,-19.73,28.83,-64.51,0.8027220399585977
10,20,52,62,42,0.8,96,12,13,6,6,3,50.0,50.0,46.15,6,6,14,6,8,8,16,-19.73,28.83,-64.51,0.8027220399585977
7,30,52,58,46,0.4,96,25,33,10,10,6,60.0,40.0,30.3,10,10,39,15,24,21,51,-20.52,27.1,-65.53,0.794774619954878
10,30,52,58,46,0.4,96,25,33,10,10,6,60.0,40.0,30.3,10,10,39,15,24,24,51,-20.52,27.1,-65.53,0.794774619954878
10,30,60,58,38,0.8,96,22,20,7,7,3,42.86,31.82,35.0,7,7,29,15,14,19,30,-16.37,29.92,-65.76,0.8362706007186251
10,30,60,58,38,0.4,96,24,20,7,7,3,42.86,29.17,35.0,7,7,31,17,14,22,30,-16.37,29.92,-66.16,0.8362706007186251
7,20,60,62,46,0.4,96,12,18,7,7,3,42.86,58.33,38.89,7,7,17,5,12,8,25,-24.06,28.58,-67.66,0.7593984751580798
7,20,60,62,46,0.8,96,12,18,7,7,3,42.86,58.33,38.89,7,7,17,5,12,8,25,-24.06,28.58,-67.66,0.7593984751580798
7,20,60,62,42,0.4,96,12,14,7,7,3,42.86,58.33,50.0,7,7,13,5,8,8,16,-24.63,28.87,-68.02,0.7537491552937132
7,20,60,62,42,0.8,96,12,14,7,7,3,42.86,58.33,50.0,7,7,13,5,8,8,16,-24.63,28.87,-68.02,0.7537491552937132
7,30,52,62,46,0.4,96,15,28,8,8,4,50.0,53.33,28.57,8,8,28,7,21,10,44,-23.54,28.49,-68.31,0.7645761941533616
7,30,52,62,46,0.8,96,15,28,8,8,4,50.0,53.33,28.57,8,8,28,7,21,10,44,-23.54,28.49,-68.31,0.7645761941533616
10,30,52,62,46,0.4,96,15,28,8,8,4,50.0,53.33,28.57,8,8,28,7,21,8,44,-23.54,28.49,-68.31,0.7645761941533616
10,30,52,62,46,0.8,96,15,28,8,8,4,50.0,53.33,28.57,8,8,28,7,21,8,44,-23.54,28.49,-68.31,0.7645761941533616
7,30,52,62,42,0.4,96,15,19,8,8,4,50.0,53.33,42.11,8,8,19,7,12,10,25,-24.11,29.03,-68.84,0.7588883561832456
7,30,52,62,42,0.8,96,15,19,8,8,4,50.0,53.33,42.11,8,8,19,7,12,10,25,-24.11,29.03,-68.84,0.7588883561832456
10,30,52,62,42,0.4,96,15,19,8,8,4,50.0,53.33,42.11,8,8,19,7,12,8,25,-24.11,29.03,-68.84,0.7588883561832456
10,30,52,62,42,0.8,96,15,19,8,8,4,50.0,53.33,42.11,8,8,19,7,12,8,25,-24.11,29.03,-68.84,0.7588883561832456
7,30,52,62,38,0.4,96,14,17,7,7,3,42.86,50.0,41.18,7,7,18,7,11,10,23,-25.14,31.2,-73.02,0.7486416551933951
7,30,52,62,38,0.8,96,14,17,7,7,3,42.86,50.0,41.18,7,7,18,7,11,10,23,-25.14,31.2,-73.02,0.7486416551933951
10,30,52,62,38,0.4,96,14,17,7,7,3,42.86,50.0,41.18,7,7,18,7,11,8,23,-25.14,31.2,-73.02,0.7486416551933951
10,30,52,62,38,0.8,96,14,17,7,7,3,42.86,50.0,41.18,7,7,18,7,11,8,23,-25.14,31.2,-73.02,0.7486416551933951
