ma_fast,ma_mid,ma_slow,rsi_short,rsi_cover,vol_min_pct,max_hold_bars,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,capacity_reject_entries,capacity_reject_exits,return_pct,max_dd_pct,score,equity_multiple
10,30,60,62,46,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.71,2.62,-1.43,1.0171032834752833
10,30,60,62,46,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.71,2.62,-1.43,1.0171032834752833
10,20,52,62,38,1.2,24,2,3,2,2,2,100.0,100.0,66.67,2,2,1,0,1,0,3,3.91,3.17,-1.56,1.039127675673008
7,20,52,66,38,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,4.16,4.78,-1.57,1.0416468825751453
7,20,60,66,38,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,4.16,4.78,-1.57,1.0416468825751453
10,20,52,62,42,1.2,24,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,1.99,3.17,-1.81,1.019920422526379
10,20,52,62,42,1.2,48,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,1.99,3.17,-1.81,1.019920422526379
10,20,52,62,42,1.2,96,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,1.99,3.17,-1.81,1.019920422526379
7,20,52,66,38,0.8,96,4,4,4,4,2,50.0,100.0,100.0,4,4,0,0,0,0,0,7.27,7.97,-2.29,1.0726680288346602
7,20,60,66,38,0.8,96,4,4,4,4,2,50.0,100.0,100.0,4,4,0,0,0,0,0,7.27,7.97,-2.29,1.0726680288346602
10,20,52,62,38,1.2,96,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,3.68,5.05,-2.38,1.0367512315008398
10,20,52,62,42,0.8,24,8,7,7,7,5,71.43,87.5,100.0,7,7,1,1,0,0,0,4.65,4.4,-2.51,1.046478351719842
7,30,60,66,38,0.8,48,3,3,3,3,2,66.67,100.0,100.0,3,3,0,0,0,0,0,4.49,5.95,-2.64,1.0449407782038636
7,30,60,66,38,0.8,96,3,3,3,3,2,66.67,100.0,100.0,3,3,0,0,0,0,0,4.49,5.95,-2.64,1.0449407782038636
10,30,60,66,38,0.8,48,3,3,3,3,2,66.67,100.0,100.0,3,3,0,0,0,0,0,4.49,5.95,-2.64,1.0449407782038636
10,30,60,66,38,0.8,96,3,3,3,3,2,66.67,100.0,100.0,3,3,0,0,0,0,0,4.49,5.95,-2.64,1.0449407782038636
10,30,60,58,42,0.8,24,11,7,7,7,4,57.14,63.64,100.0,7,7,4,4,0,0,0,8.34,4.69,-2.75,1.0833582324562636
