ma_fast,ma_mid,ma_slow,rsi_short,rsi_cover,vol_min_pct,max_hold_bars,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,capacity_reject_entries,capacity_reject_exits,return_pct,max_dd_pct,score,equity_multiple
7,30,60,58,46,1.2,96,6,4,3,3,2,66.67,50.0,75.0,3,3,4,3,1,6,2,4.89,5.48,-10.43,1.0489083145088116
7,20,52,66,38,0.8,24,4,7,3,3,2,66.67,75.0,42.86,3,3,5,1,4,2,9,3.05,5.9,-10.64,1.0304631564093683
7,20,60,66,38,0.8,24,4,7,3,3,2,66.67,75.0,42.86,3,3,5,1,4,2,9,3.05,5.9,-10.64,1.0304631564093683
10,20,60,66,38,0.8,24,4,7,3,3,2,66.67,75.0,42.86,3,3,5,1,4,1,9,3.05,5.9,-10.64,1.0304631564093683
10,20,60,62,38,0.8,24,13,16,8,8,5,62.5,61.54,50.0,8,8,13,5,8,7,21,6.51,7.43,-10.67,1.065093713492421
7,30,52,66,46,0.4,48,5,7,4,4,3,75.0,80.0,57.14,4,4,4,1,3,3,6,2.64,6.82,-10.68,1.0264194032919465
7,30,52,66,46,0.4,96,5,7,4,4,3,75.0,80.0,57.14,4,4,4,1,3,3,6,2.64,6.82,-10.68,1.0264194032919465
10,30,52,62,46,0.8,24,17,19,8,8,6,75.0,47.06,42.11,8,8,20,9,11,10,27,8.95,7.43,-10.8,1.0895119409028813
10,20,52,62,46,0.8,24,13,17,7,7,4,57.14,53.85,41.18,7,7,16,6,10,8,24,6.47,6.19,-10.82,1.064728750275363
7,20,52,66,42,0.8,24,4,8,3,3,2,66.67,75.0,37.5,3,3,6,1,5,2,12,3.05,5.9,-10.91,1.0304631564093683
7,20,60,66,42,0.8,24,4,8,3,3,2,66.67,75.0,37.5,3,3,6,1,5,2,12,3.05,5.9,-10.91,1.0304631564093683
10,20,60,66,42,0.8,24,4,8,3,3,2,66.67,75.0,37.5,3,3,6,1,5,1,12,3.05,5.9,-10.91,1.0304631564093683
10,20,52,58,42,0.8,24,25,13,6,6,5,83.33,24.0,46.15,6,6,26,19,7,28,17,12.09,7.43,-10.92,1.1208626076629953
10,30,60,66,38,0.4,48,5,3,3,3,2,66.67,60.0,100.0,3,3,2,2,0,3,0,2.72,6.4,-10.95,1.027234889880504
10,30,60,66,38,0.4,96,5,3,3,3,2,66.67,60.0,100.0,3,3,2,2,0,3,0,2.72,6.4,-10.95,1.027234889880504
10,20,52,62,46,1.2,24,6,9,4,4,3,75.0,66.67,44.44,4,4,7,2,5,1,11,5.21,7.05,-11.03,1.05206483073745
10,20,52,62,46,1.2,48,6,9,4,4,3,75.0,66.67,44.44,4,4,7,2,5,1,10,5.21,7.05,-11.03,1.05206483073745
10,20,52,62,46,1.2,96,6,9,4,4,3,75.0,66.67,44.44,4,4,7,2,5,1,10,5.21,7.05,-11.03,1.05206483073745
7,30,52,66,42,0.8,96,5,4,4,4,4,100.0,80.0,100.0,4,4,1,1,0,2,1,6.09,11.77,-11.04,1.0608741453641537
7,20,60,62,38,0.8,24,12,13,8,8,4,50.0,66.67,61.54,8,8,9,4,5,8,16,5.93,8.48,-11.17,1.0592817340019434
7,30,52,62,42,0.8,24,15,17,9,9,5,55.56,60.0,52.94,9,9,14,6,8,11,21,7.13,8.48,-11.4,1.0713285735738787
7,30,52,62,38,0.8,24,17,17,9,9,5,55.56,52.94,52.94,9,9,16,8,8,14,21,6.91,7.45,-11.44,1.0690916332074094
10,30,52,66,42,0.8,96,7,4,4,4,3,75.0,57.14,100.0,4,4,3,3,0,3,1,8.18,11.05,-11.51,1.0818118090764037
7,30,52,66,46,0.4,24,5,10,4,4,3,75.0,80.0,40.0,4,4,7,1,6,3,12,2.64,6.82,-11.54,1.0264194032919465
10,30,52,62,38,1.2,96,7,4,4,4,3,75.0,57.14,100.0,4,4,3,3,0,1,0,8.56,11.46,-11.63,1.0855531388396704
10,30,52,62,42,1.2,96,7,4,4,4,3,75.0,57.14,100.0,4,4,3,3,0,1,1,8.56,11.46,-11.63,1.0855531388396704
10,20,60,62,46,0.8,24,13,18,8,8,5,62.5,61.54,44.44,8,8,15,5,10,7,24,5.32,7.05,-11.68,1.0532116688104638
7,20,60,62,42,0.8,24,12,18,8,8,4,50.0,66.67,44.44,8,8,14,4,10,8,26,6.2,8.48,-11.76,1.0619696575990587
7,20,52,62,38,0.8,24,13,13,8,8,4,50.0,61.54,61.54,8,8,10,5,5,8,16,5.93,8.48,-11.94,1.0592817340019434
10,30,52,66,38,0.4,96,6,4,4,4,3,75.0,66.67,100.0,4,4,2,2,0,1,0,6.24,11.05,-12.02,1.0623912804179758
7,30,52,62,46,0.8,24,15,16,9,9,5,55.56,60.0,56.25,9,9,13,6,7,11,19,6.32,8.48,-12.04,1.0632079398240493
7,20,52,62,46,1.2,24,5,9,4,4,2,50.0,80.0,44.44,4,4,6,1,5,2,12,3.76,8.48,-12.19,1.0376011247294066
7,20,52,62,46,1.2,48,5,9,4,4,2,50.0,80.0,44.44,4,4,6,1,5,2,10,3.76,8.48,-12.19,1.0376011247294066
7,20,52,62,46,1.2,96,5,9,4,4,2,50.0,80.0,44.44,4,4,6,1,5,2,10,3.76,8.48,-12.19,1.0376011247294066
7,20,60,62,46,1.2,24,5,9,4,4,2,50.0,80.0,44.44,4,4,6,1,5,2,12,3.76,8.48,-12.19,1.0376011247294066
7,20,60,62,46,1.2,48,5,9,4,4,2,50.0,80.0,44.44,4,4,6,1,5,2,10,3.76,8.48,-12.19,1.0376011247294066
7,20,60,62,46,1.2,96,5,9,4,4,2,50.0,80.0,44.44,4,4,6,1,5,2,10,3.76,8.48,-12.19,1.0376011247294066
10,20,60,62,46,1.2,24,5,9,4,4,2,50.0,80.0,44.44,4,4,6,1,5,1,12,3.76,8.48,-12.19,1.0376011247294066
10,20,60,62,46,1.2,48,5,9,4,4,2,50.0,80.0,44.44,4,4,6,1,5,1,10,3.76,8.48,-12.19,1.0376011247294066
10,20,60,62,46,1.2,96,5,9,4,4,2,50.0,80.0,44.44,4,4,6,1,5,1,10,3.76,8.48,-12.19,1.0376011247294066
10,30,52,58,38,0.8,24,24,17,9,9,6,66.67,37.5,52.94,9,9,23,15,8,18,20,8.48,7.58,-12.34,1.0847713228010545
7,20,52,62,42,0.8,24,13,18,8,8,4,50.0,61.54,44.44,8,8,15,5,10,8,26,6.2,8.48,-12.53,1.0619696575990587
10,20,52,66,46,0.4,48,4,8,3,3,2,66.67,75.0,37.5,3,3,6,1,5,2,10,2.04,6.44,-12.56,1.0204303195823201
10,20,52,66,46,0.4,96,4,8,3,3,2,66.67,75.0,37.5,3,3,6,1,5,2,10,2.04,6.44,-12.56,1.0204303195823201
10,20,60,66,46,0.4,48,4,8,3,3,2,66.67,75.0,37.5,3,3,6,1,5,2,10,2.04,6.44,-12.56,1.0204303195823201
10,20,60,66,46,0.4,96,4,8,3,3,2,66.67,75.0,37.5,3,3,6,1,5,2,10,2.04,6.44,-12.56,1.0204303195823201
10,30,52,58,38,1.2,24,13,3,3,3,2,66.67,23.08,100.0,3,3,10,10,0,10,1,7.82,7.42,-12.62,1.078223731212097
10,30,52,58,42,1.2,24,13,3,3,3,2,66.67,23.08,100.0,3,3,10,10,0,10,2,7.82,7.42,-12.62,1.078223731212097
10,30,60,58,46,1.2,24,8,4,3,3,2,66.67,37.5,75.0,3,3,6,5,1,6,3,4.56,5.48,-12.64,1.0455575020972838
