fast,slow,rsi_buy,rsi_sell,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,return_pct,max_dd_pct,score,equity_multiple
12,50,58,48,18,18,18,18,9,50.0,100.0,100.0,14,22,0,0,0,60.35,9.48,48.97,1.603506223717264
5,50,58,48,22,22,22,22,10,45.45,100.0,100.0,15,29,0,0,0,60.46,9.72,48.79,1.6046160766890065
10,60,52,48,24,23,24,24,14,58.33,100.0,104.35,21,27,0,0,0,61.9,11.56,48.24,1.6189682339389964
5,60,58,48,20,20,20,20,10,50.0,100.0,100.0,15,25,0,0,0,58.11,8.43,48.0,1.5811489736665076
15,20,58,48,24,24,24,24,12,50.0,100.0,100.0,14,34,0,0,0,56.81,7.38,47.96,1.5681355729718973
15,50,55,48,23,22,23,23,11,47.83,100.0,104.55,17,29,0,0,0,58.69,9.15,47.93,1.5868589849817003
12,30,52,48,32,31,32,32,15,46.88,100.0,103.23,24,40,0,0,0,57.9,8.46,47.91,1.5790459034449724
12,30,55,48,29,28,29,29,14,48.28,100.0,103.57,24,34,0,0,0,56.78,7.84,47.56,1.567805849447305
15,40,58,48,19,19,19,19,9,47.37,100.0,100.0,14,24,0,0,0,57.55,8.56,47.28,1.5755317137488205
10,30,58,48,24,24,24,24,11,45.83,100.0,100.0,16,32,0,0,0,56.9,8.21,47.05,1.5689806158118262
8,40,58,48,23,23,23,23,10,43.48,100.0,100.0,16,30,0,0,0,58.03,9.35,46.81,1.580340509022585
8,20,55,48,28,27,28,28,13,46.43,100.0,103.7,20,36,0,0,0,57.26,9.16,46.45,1.5726045621708906
5,60,52,48,28,27,28,28,14,50.0,100.0,103.7,24,32,0,0,0,59.2,10.98,46.22,1.5920405524161678
10,50,52,48,27,26,27,27,12,44.44,100.0,103.85,21,33,0,0,0,57.67,9.86,46.03,1.576693878485973
8,60,52,48,25,24,25,25,13,52.0,100.0,104.17,19,31,0,0,0,58.95,11.27,45.63,1.5894913495185257
15,40,55,48,24,23,24,24,12,50.0,100.0,104.35,18,30,0,0,0,56.78,9.51,45.59,1.5678410341734421
