ma_fast,ma_mid,ma_slow,rsi_short,rsi_cover,vol_min_pct,max_hold_bars,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,capacity_reject_entries,capacity_reject_exits,return_pct,max_dd_pct,score,equity_multiple
7,20,60,66,46,1.2,24,6,25,4,4,1,25.0,66.67,16.0,4,4,23,2,21,3,43,-9.02,11.74,-32.31,0.9098132720929802
10,30,52,58,42,1.2,48,19,43,8,8,5,62.5,42.11,18.6,8,8,46,11,35,14,71,0.18,16.47,-32.34,1.0018272690552605
10,30,52,66,38,0.4,24,7,21,4,4,1,25.0,57.14,19.05,4,4,20,3,17,5,36,-7.78,11.74,-32.35,0.9221526141309606
10,30,52,66,38,0.8,24,7,21,4,4,1,25.0,57.14,19.05,4,4,20,3,17,5,36,-7.78,11.74,-32.35,0.9221526141309606
10,30,52,66,42,0.4,24,7,21,4,4,1,25.0,57.14,19.05,4,4,20,3,17,5,36,-7.78,11.74,-32.35,0.9221526141309606
10,30,52,66,42,0.8,24,7,21,4,4,1,25.0,57.14,19.05,4,4,20,3,17,5,36,-7.78,11.74,-32.35,0.9221526141309606
10,30,52,62,38,1.2,24,13,45,6,6,3,50.0,46.15,13.33,6,6,46,7,39,9,80,-3.2,13.97,-32.38,0.9679536500427536
10,30,52,62,42,1.2,24,13,45,6,6,3,50.0,46.15,13.33,6,6,46,7,39,9,80,-3.2,13.97,-32.38,0.9679536500427536
7,30,60,62,38,1.2,24,13,46,6,6,3,50.0,46.15,13.04,6,6,47,7,40,12,81,-3.2,13.97,-32.39,0.9679536500427536
7,30,60,62,42,1.2,24,13,46,6,6,3,50.0,46.15,13.04,6,6,47,7,40,12,81,-3.2,13.97,-32.39,0.9679536500427536
10,30,60,62,38,1.2,24,13,46,6,6,3,50.0,46.15,13.04,6,6,47,7,40,9,80,-3.2,13.97,-32.39,0.9679536500427536
10,30,60,62,42,1.2,24,13,46,6,6,3,50.0,46.15,13.04,6,6,47,7,40,9,80,-3.2,13.97,-32.39,0.9679536500427536
10,30,52,66,46,0.4,24,7,23,4,4,1,25.0,57.14,17.39,4,4,22,3,19,5,40,-7.78,11.74,-32.43,0.9221526141309606
10,30,52,66,46,0.8,24,7,23,4,4,1,25.0,57.14,17.39,4,4,22,3,19,5,40,-7.78,11.74,-32.43,0.9221526141309606
